indicator,iso3,year,value,source,downloaded_at,is_estimate,n_countries
NE.GDI.TOTL.ZS,OED,2011,21.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2012,21.1,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2013,21.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2014,21.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2015,21.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2016,21.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2017,21.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2018,21.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2019,21.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2020,21.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2021,22.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2022,22.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2023,22.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,OED,2024,22.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2010,31.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2011,31.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2012,31.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2013,31.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2014,32.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2015,32.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2016,32.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2017,32.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2018,32.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2019,32.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2020,33.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2021,33.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2022,33.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2023,33.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PAN,2024,33.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2010,25.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2011,24.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2012,24.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2013,24.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2014,24.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2015,23.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2016,23.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2017,23.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2018,22.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2019,22.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2020,22.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2021,21.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2022,21.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2023,21.1,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PER,2024,20.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2010,21.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2011,21.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2012,21.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2013,21.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2014,21.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2015,21.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2016,21.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2017,21.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2018,21.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2019,21.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2020,21.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2021,21.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2022,21.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2023,21.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,PRY,2024,21.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2010,15.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2011,15.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2012,16.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2013,16.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2014,16.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2015,16.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2016,17.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2017,17.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2018,17.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2019,18.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2020,18.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2021,19.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2022,19.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2023,19.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,SLV,2024,19.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2010,19.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2011,19.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2012,19.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2013,19.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2014,19.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2015,19.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2016,19.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2017,19.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2018,19.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2019,19.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2020,19.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2021,20.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2022,20.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2023,20.1,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,URY,2024,20.1,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2010,22.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2011,21.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2012,20.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2013,19.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2014,18.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2015,18.1,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2016,17.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2017,16.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2018,16.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2019,15.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2020,14.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2021,13.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2022,13.1,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2023,12.3,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,VEN,2024,11.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2010,24.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2011,24.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2012,24.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2013,25.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2014,25.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2015,25.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2016,25.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2017,25.7,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2018,25.9,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2019,26.1,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2020,26.2,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2021,26.4,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2022,26.5,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2023,26.6,World Bank API v2,2026-09-24T17:30:00Z,False,
NE.GDI.TOTL.ZS,WLD,2024,26.8,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2010,23810.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2011,23764.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2012,23714.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2013,23663.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2014,23610.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2015,23556.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2016,23502.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2017,23450.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2018,23399.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2019,23351.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2020,21759.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2021,23262.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2022,23218.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2023,23175.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ARG,2024,23130.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2010,7439.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2011,7617.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2012,7801.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2013,7988.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2014,8175.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2015,8358.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2016,8533.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2017,8701.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2018,8860.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2019,9013.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2020,8677.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2021,9313.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2022,9468.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2023,9629.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BOL,2024,9799.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,BRA,2010,18062.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2011,18628.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2012,18832.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2013,19242.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2014,19183.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2015,18357.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2016,17621.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2017,17724.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2018,17918.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2019,18019.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2020,17328.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2021,18076.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2022,18554.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2023,19080.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,BRA,2024,19652.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2010,24122.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2011,25372.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2012,26677.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2013,27298.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2014,27512.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2015,27818.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2016,27965.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2017,27900.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2018,28499.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2019,28228.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2020,26258.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2021,29107.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2022,29560.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2023,29600.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CHL,2024,30268.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2010,14037.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2011,14852.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2012,15279.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2013,15912.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2014,16480.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2015,16821.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2016,17003.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2017,16986.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2018,17104.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2019,17337.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2020,15861.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2021,17383.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2022,18459.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2023,18407.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,COL,2024,18482.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2010,18670.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2011,19264.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2012,19971.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2013,20242.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2014,20735.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2015,21265.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2016,21936.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2017,22634.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2018,23070.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2019,23497.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2020,22368.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2021,24084.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2022,25290.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2023,26379.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CRI,2024,27325.0,World Bank API v2,2026-09-25T07:23:37Z,False,
NY.GDP.PCAP.PP.KD,CUB,2010,11203.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2011,11282.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2012,11363.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2013,11447.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2014,11535.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2015,11627.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2016,11723.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2017,11822.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2018,11921.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2019,12019.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2020,11386.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2021,12205.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2022,12291.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2023,12373.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,CUB,2024,12453.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2010,13706.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2011,14357.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2012,15019.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2013,15706.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2014,16427.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2015,17185.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2016,17974.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2017,18784.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2018,19599.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2019,20402.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2020,20292.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2021,21925.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2022,22633.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2023,23310.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,DOM,2024,23966.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2010,11396.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2011,11515.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2012,11640.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2013,11772.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2014,11908.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2015,12047.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2016,12187.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2017,12324.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2018,12456.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2019,12583.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2020,11960.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2021,12818.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2022,12930.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2023,13042.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,ECU,2024,13156.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,GTM,2010,8946.0,World Bank API v2,2026-09-24T17:30:00Z,False,
NY.GDP.PCAP.PP.KD,GTM,2011,9104.0,World Bank API v2,2026-09-24T17:30:00Z,False,
